client_id	path	sentence	up_votes	down_votes	age	gender	accent
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	a4c1a9aaaac7f39f28a11319f58a508c48779e8e28ed8419ba810c717356f80e5c7c299dc87f050f22374bfbd796d30ffea4300bf7c18f9cd2180e35e8337424	"Nuremberg'de de aynen böyle oldu."	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	37e1b2d92e4909b7591902da114939e893b7ffe16d1bb7c79630a688c3deb2ba906df816b75d716b5170c14d80dc1c93a21bf8956c345ce2ca0271ebab56ff73	Hastalık dört yüz otuz bin hastada ileri seviyede.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	fe80f8b5f21636ffed31397dd989a95be611cddfc394ef880a931ad2a63f5a314a3defcc8861e0e5de87910d73c82040e26824a18e915d44dd151b77d7753337	Böyle bir durumda çok fazla seçeneğiniz olmuyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	d8f513a16a270b4eb13c2fd1b41d7c8af5c271ad06a854dde501a8641e3c1a0e18adce572f5c39e958471b0f8148c437b016cc02b1725bb0456bc0a17e3af872	"Festival yirmi altı Kasım'a kadar devam edecek."	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	e17e997d94930329301fc8a6af67bdceff98f639aee9bdfbeb6bcccfc996be5e804d6a0cc70d0fa7cd0f9a22af5a1ee3dd258b96b27b0936665d09807e9f9058	Priştine yeni, büyük bir heykele kavuşuyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	175c46517b022bd70e0690f31c5d9c5d127242cb252482474b50447d82787f34f0becd456bb70ce21cc5bb2a90b27e7e70e71246e735446609a4c888e47aac83	Bizi bilgilendirmek zorunda değiller.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	085d250ee9c850785d7ccd100555cc4e26e58a9e9a9cbb661e8c12f418ade679fce63c4c9aa1995b6aabce0d4ddad3c1af0edffe8cc521a8e97b16e3fafe2b85	Kongreye on yedi ülkeden katılımcılar katıldı.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	8ff2ca92fde5013324ed14277ec2ebf0394782a5ab681f08c5161107b20ae1e0ed1af4655c674af0ec286e394b1f3568770e3971e1665c632ebcf3b9a0bab419	"Arnavutluk'ta turizm hâlâ emekleme çağında."	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	a3576a3302a0c2fc305fdd6a67df6be4b1214d8a0e848f3841c554ec3f3a2681a132600f0ed6b1fea51c86984e886b4115a6e35d4b3871f1efbe685db38d08a7	Bitiki de bağlantının net olmadığına katılıyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	acd9218e7b81fddf4d35331b44308b6404cff921cdff4177db87e0ce2f369c092d45634d33e7c61275bf7a6e8045993858f9bd1f66231273b57d9b6882f00d10	Pek çok vatandaş bu hamle konusunda hevesli.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	7a43cc8738c9e26e9907e9bcb7ff7af723b8f95c936037e7f0efd30d5054ed56050c50090d5d3b5c7eb76a415da3c81aa9712f72c0f1e1a990a06817258618f1	Her zaman olduğu gibi, en iyi çocuklarımız gitti.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	504c89ae6814eb5f319331f0e0f7ca1b8d78eb5a6a58109fd344ab4b8fb3d34afa38a476aeba9f5be43db69b57dfd0106d798f38668d3f36ab54141bde4c97db	Yapılacak çok şey var.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	a745e07a4d267b8bafaa26b4625b5e536140e06272609404f50ab4c1575c92c7b56ecf0586cf5f5fbe2fca091f6e2c117e7105266a8098f01b41d941bf436a66	Teklif sunma süresi Pazartesi günü sona eriyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	7a5449da92880f0eb94bdc8b58df6f1e62b2f5081f4018af3931f7336d5ade2eb2445acd74f88e773b45d0003446a5398296b2e82be1f9de7e647f392d815f38	Genç Blerina, burada tıp öğrenimi görüyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	dafdcff7ae3b6983182c4f6d63b5c5cb7afb8eec5f98d6747633677a2e3b0a5f42ea75297501d8de167265fcad5f37ded3729daec1a7b4c3c563fceb9c9d43f5	Uzlaşmak istemiyorlar.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	5ae74963cc449059dfbff82c215b582d8a14486adf251b8544ae244aaa9054a1951b5a430aa3b031c1411ea7703394e957d5111fb6751eb7a1f1164d2a26fd7e	Şimdi tekrar mücadele ediyorlar.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	aaa4d25f1c26483f7be21b81a10dd281f8e8bef44fdfa4d9143261fc3602819e40e3922cdf385cacb8b758a9a53562d025282289dd6707ac35773b6bacd8daf6	Durum her kış kötüye gidiyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	b1bde11d6d97f745f43dad946700cda50cff059cbd889c5e3a9216093973fe09ce380db81c3362d832b682e5bc0e7d5c6dc7c61089825670d33dff52e2838a92	Ya yaşasaydı?	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	8921a6779d097269f88c9e6da8f76a45b7717b3e96d503e86b808e92e26ce0666a6ac0517ead1fb306c28017648fa37ac377d01df7ff4b4f8de11254b3de8309	Daha fazlası da imar izni bekliyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	f1536c89205bd7bd0a1112541b8868275a5ac7c71dfa3e97b1b31a2f9684579e54cb7fe4f6a9b55018b2caa65df72b2f6892ce0fc6761c47408bee9883ccb85f	Şimdiye kadar bunu sadece on üç ülke yaptı.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	d2d813257e42239ff5e957e00527af15be9b81e6f2c575bde12092396db3dca34c0939946de790b3b5acfe9f1cfb6dbbc6824c9f5a9b9715321dabd87357e614	Partinizin hedef ve öncelikleri ne olacak?	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	d858b396f2202c92757833331844c6791079e805f3d1db6aac0dff0c5a2a4677f8febf51b0b4bd8319aae620f7e082dd402c997e690c3ff5a0d46a3e7c87f09e	Üretimin iki bin on yılına kadar başlaması bekleniyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	ec77da3e70600f72ead5cb85eb785e1c321a9a7f5239a12e310e4f3cf439e11712d2c1df1fd0aa96ad61911ed5e809cef52401ec7895b8a8aef081ec7404cecb	Bir diğer engel de, tasfiye sürecinin yavaşlığı.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	2e5ceec6b35962883c3ab70c80367c582f644ad6f0530aaa562648e448bbd57b8b3bb12b61933f8dac39d22bb6a1f30352541aa6b3a080768aa1e9b5cbb17674	Genelde, yolcular gelişmelerden heyecan duruyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	af68a33dd5ea368e06f258ebbe43e3306849d428b1d1b58f94989abae3a7e03a07e4dbaebf7cbda4925c0b661f2903defb5cc75ce9515790ddc8e73d5d6a23c6	Fiyatlar artarken, özel harcamalar düşecektir.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	d61700345bc80d7b2add4080f2f132a4a2fef1be1d98792eb4b0536ad685c46742f4aff201f963fe15c673322fe1ffe7d48d05f7f7013c7e931412d5e9b09678	Bankadan alınacak yardım üç alanda yoğunlaşacak.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	e95f66eb0771c58b6adcc187a2ae58cfa1acafc2024bb90180d07e01c87bb010e2384e47e67ad460fe8c10beb0118f74a73b2f91a7d82620bbfd556ef29995e0	"Snezana Pajkiç'in bugün nerede olduğunu biliyor musunuz?"	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	5ba6f22d08eb503dc8891872dd92ad1ad457883ac9a22aa2b77469ec0af0be00b852cf425205e19b5cf67414f53fd88bee7f266a0bd67a192f2e970e315477ac	Tek sorun rekabetin giderek artması.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	6cd5474082637777c5aa4807499fd44942355ad9b9adb1a247af3c4e485a11537505be00017f6c68ebe79aa48478a92487d5aba17064076c9ba745e7259e8d40	Peki ama, neden?	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	3a926190f90f7048e76feabf08df1e39d6d12de5abd4dc8720131ef734877ac3da3d0cc24334ead6181ae714a027bec62d9cf124f48464e0ace5a9bd68d187e0	"Sergi otuz Mayıs'a kadar İstanbul'da kalacak."	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	a360fc237ea6c2e48300b052732ed2407df5ed62a53aa3ad96c74594dadb6d0c5d2c073f8380be65197a9bc4b93fb686f1635880097e74d09699abb04e0d1ef9	Anlaşmanın ekonomik faydaları büyük olacak.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	58153bfe69867844c0db0a497d9f518926b3598450f7b4b98c3719670fe13b76a14abd18a8c89845e1696bd29e9118995e83324a8d9f7459223b28c63f18f956	Çözüm bulmak zorundayız.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	da4880ecf9456a04b1d765d14a0d507d4ef2e456a4355fe41e9ca9644d3334b26f0bc74fb180b194f6cf1add69bba241f9c195b9b67504910551cff2567e9085	Yargı sistemi hâlâ sağlıksız.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	3682e8da2fe41830ba992d7b81135bbc73030ea4958265502260eeff8d0270074f9c2a95593aca5b4cec6fc670233f3a646888315d6b14661d4b6b26d96ecc5e	Çok sayıda yorumcu da buna katılıyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	33102103879c31f62dbcd1381553beaa69306c79fc03019ff95b949b8cc1ab3fec7abb1de34561e911e8d5fbe83e3d7dce70f82478a51ea31bc4cf3fb4280a4f	Elbette ki her duyduğunuza inanamazsınız.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	6617e305dcf68d600625b749dd358aa1f24e07cffcf3d3ebffa8e0c344f9bd50636072f1f5ccffc6d5aace68368f57104b35c166c42a72dc846d325ede34c500	Moldova ise gözlemci statüsünde.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	8e02b1ffe4d529bd03271d92b837b6635b573bc6d0e50c9940dffe7a826df831238deac028c24c3929aabd0bac47fb5878fdf3977798e1ef2e7cf489ae445fed	Bu örnek iki farklı açıdan değerlendirilebilir.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	2c0cd1605312ef932512c24eff0b17edbcfcb1824a0ee4d6b7a98a8db0a1ce214c61a38332ed53d447868bddece60d9fb61413a51359d0326539a77171f034bc	Bunlardan yaklaşık üç bin yedi yüzü ise suçlu görüldü.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	7175597642c1ca17ef787b7d89cf666aadd7cecc3c9948937a3d79c779193e3e966ccddcde25bc3a67c6a30194f60f50887f3090bb29a0a317398fc60b36de2d	Fehmiu yetmiş dört yaşındaydı.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	a69a4d5ecfdcf088e4712e9205435047c16b218da4ef560f40479446e0bc6dcd3603a1ee325ac6790ff2f8e1f7583669d4dc6b6308d83626fc55752d8053b5de	Girilmişse, park görevlisi hiçbir şey yapmıyor.	1	0	twenties	male	
6ed59b496597f328a099530af6f8c792f62bc446d0b1a74be3ff68d1e5340d3396af815da3910b4d2810af8753d993d0415b9dc109c4298ded9146745a53fffc	5591c77b9e2036c792766828924910c3183b6d5e48a93983b809b775ba82624ce86fb7caf145e4b1b03764865632d4b796bb312885a81530feb29d9388316c2b	İlk ödül Mayıs ayında verilecek.	1	0	twenties	male	
